Sample,Dog_ID,Unique_Reads,Duplicate_Reads,Total_reads
CH023-D0-Pre-C-16S_S205_L001_R1_001,CH023,7070.0,108001.0,115071.0
CH023-D0-Pre-C-16S_S205_L001_R2_001,CH023,15440.0,99631.0,115071.0
CH023-D0-Pre-Chlor-16S_S207_L001_R1_001,CH023,8713.0,54695.0,63408.0
CH023-D0-Pre-Chlor-16S_S207_L001_R2_001,CH023,13849.0,49559.0,63408.0
CH023-D0-Pre-S-16S_S204_L001_R1_001,CH023,9142.0,101901.0,111043.0
CH023-D0-Pre-S-16S_S204_L001_R2_001,CH023,18105.0,92938.0,111043.0
CH023-D14-C-16S_S215_L001_R1_001,CH023,7150.0,75434.0,82584.0
CH023-D14-C-16S_S215_L001_R2_001,CH023,13318.0,69266.0,82584.0
CH023-D14-S-16S_S214_L001_R1_001,CH023,9337.0,82694.0,92031.0
CH023-D14-S-16S_S214_L001_R2_001,CH023,16847.0,75184.0,92031.0
CH023-D21-Air-16S_S218_L001_R1_001,CH023,7316.0,81970.0,89286.0
CH023-D21-Air-16S_S218_L001_R2_001,CH023,13767.0,75519.0,89286.0
CH023-D21-C-16S_S217_L001_R1_001,CH023,7960.0,102395.0,110355.0
CH023-D21-C-16S_S217_L001_R2_001,CH023,15370.0,94985.0,110355.0
CH023-D21-S-16S_S216_L001_R1_001,CH023,5884.0,76278.0,82162.0
CH023-D21-S-16S_S216_L001_R2_001,CH023,11548.0,70614.0,82162.0
CH023-D28-C-16S_S220_L001_R1_001,CH023,5461.0,74982.0,80443.0
CH023-D28-C-16S_S220_L001_R2_001,CH023,10606.0,69837.0,80443.0
CH023-D28-S-16S_S219_L001_R1_001,CH023,7530.0,92558.0,100088.0
CH023-D28-S-16S_S219_L001_R2_001,CH023,14787.0,85301.0,100088.0
CH023-D35-C-16S_S222_L001_R1_001,CH023,7250.0,98375.0,105625.0
CH023-D35-C-16S_S222_L001_R2_001,CH023,14574.0,91051.0,105625.0
CH023-D35-S-16S_S221_L001_R1_001,CH023,6666.0,95067.0,101733.0
CH023-D35-S-16S_S221_L001_R2_001,CH023,13352.0,88381.0,101733.0
CH023-D4-C-16S_S211_L001_R1_001,CH023,7447.0,53474.0,60921.0
CH023-D4-C-16S_S211_L001_R2_001,CH023,12155.0,48766.0,60921.0
CH023-D4-S-16S_S210_L001_R1_001,CH023,8654.0,89704.0,98358.0
CH023-D4-S-16S_S210_L001_R2_001,CH023,15030.0,83328.0,98358.0
CH023-D42-C-16S_S224_L001_R1_001,CH023,5667.0,73671.0,79338.0
CH023-D42-C-16S_S224_L001_R2_001,CH023,11985.0,67353.0,79338.0
CH023-D42-S-16S_S223_L001_R1_001,CH023,6609.0,74149.0,80758.0
CH023-D42-S-16S_S223_L001_R2_001,CH023,12894.0,67864.0,80758.0
CH023-D7-C-16S_S213_L001_R1_001,CH023,7286.0,87443.0,94729.0
CH023-D7-C-16S_S213_L001_R2_001,CH023,13864.0,80865.0,94729.0
CH023-D7-S-16S_S212_L001_R1_001,CH023,10154.0,97065.0,107219.0
CH023-D7-S-16S_S212_L001_R2_001,CH023,18006.0,89213.0,107219.0
CH024-Ad-Air-16S_S159_L001_R1_001,CH024,8315.0,44467.0,52782.0
CH024-Ad-Air-16S_S159_L001_R2_001,CH024,14186.0,38596.0,52782.0
CH024-Ad-C-16S_S158_L001_R1_001,CH024,7285.0,33480.0,40765.0
CH024-Ad-C-16S_S158_L001_R2_001,CH024,11140.0,29625.0,40765.0
CH024-Ad-S-16S_S157_L001_R1_001,CH024,10419.0,68810.0,79229.0
CH024-Ad-S-16S_S157_L001_R2_001,CH024,22823.0,56406.0,79229.0
CH024-D0-Post-C-16S_S164_L001_R1_001,CH024,10791.0,65638.0,76429.0
CH024-D0-Post-C-16S_S164_L001_R2_001,CH024,18931.0,57498.0,76429.0
CH024-D0-Post-S-16S_S163_L001_R1_001,CH024,2953.0,8810.0,11763.0
CH024-D0-Post-S-16S_S163_L001_R2_001,CH024,4992.0,6771.0,11763.0
CH024-D0-Pre-C-16S_S161_L001_R1_001,CH024,4080.0,9660.0,13740.0
CH024-D0-Pre-C-16S_S161_L001_R2_001,CH024,5681.0,8059.0,13740.0
CH024-D0-Pre-Chlor-16S_S162_L001_R1_001,CH024,8882.0,52819.0,61701.0
CH024-D0-Pre-Chlor-16S_S162_L001_R2_001,CH024,14085.0,47616.0,61701.0
CH024-D0-Pre-S-16S_S160_L001_R1_001,CH024,5727.0,16736.0,22463.0
CH024-D0-Pre-S-16S_S160_L001_R2_001,CH024,8705.0,13758.0,22463.0
CH024-D1-C-16S_S166_L001_R1_001,CH024,13417.0,100629.0,114046.0
CH024-D1-C-16S_S166_L001_R2_001,CH024,23417.0,90629.0,114046.0
CH024-D1-S-16S_S165_L001_R1_001,CH024,11361.0,74212.0,85573.0
CH024-D1-S-16S_S165_L001_R2_001,CH024,20462.0,65111.0,85573.0
CH024-D14-C-16S_S172_L001_R1_001,CH024,11417.0,55636.0,67053.0
CH024-D14-C-16S_S172_L001_R2_001,CH024,19639.0,47414.0,67053.0
CH024-D14-S-16S_S171_L001_R1_001,CH024,10293.0,60069.0,70362.0
CH024-D14-S-16S_S171_L001_R2_001,CH024,17884.0,52478.0,70362.0
CH024-D21-Air-16S_S175_L001_R1_001,CH024,8480.0,47072.0,55552.0
CH024-D21-Air-16S_S175_L001_R2_001,CH024,16376.0,39176.0,55552.0
CH024-D21-C-16S_S174_L001_R1_001,CH024,9138.0,51204.0,60342.0
CH024-D21-C-16S_S174_L001_R2_001,CH024,16033.0,44309.0,60342.0
CH024-D21-S-16S_S173_L001_R1_001,CH024,8617.0,63058.0,71675.0
CH024-D21-S-16S_S173_L001_R2_001,CH024,16174.0,55501.0,71675.0
CH024-D28-C-16S_S177_L001_R1_001,CH024,11163.0,68547.0,79710.0
CH024-D28-C-16S_S177_L001_R2_001,CH024,21147.0,58563.0,79710.0
CH024-D28-S-16S_S176_L001_R1_001,CH024,8404.0,42779.0,51183.0
CH024-D28-S-16S_S176_L001_R2_001,CH024,15645.0,35538.0,51183.0
CH024-D3-C-16S_S168_L001_R1_001,CH024,13131.0,82093.0,95224.0
CH024-D3-C-16S_S168_L001_R2_001,CH024,23685.0,71539.0,95224.0
CH024-D3-S-16S_S167_L001_R1_001,CH024,10553.0,68206.0,78759.0
CH024-D3-S-16S_S167_L001_R2_001,CH024,19058.0,59701.0,78759.0
CH024-D35-C-16S_S179_L001_R1_001,CH024,5853.0,39219.0,45072.0
CH024-D35-C-16S_S179_L001_R2_001,CH024,10717.0,34355.0,45072.0
CH024-D35-S-16S_S178_L001_R1_001,CH024,12821.0,86263.0,99084.0
CH024-D35-S-16S_S178_L001_R2_001,CH024,24401.0,74683.0,99084.0
CH024-D42-C-16S_S153_L001_R1_001,CH024,8322.0,43685.0,52007.0
CH024-D42-C-16S_S153_L001_R2_001,CH024,14738.0,37269.0,52007.0
CH024-D42-S-16S_S180_L001_R1_001,CH024,12941.0,78334.0,91275.0
CH024-D42-S-16S_S180_L001_R2_001,CH024,24227.0,67048.0,91275.0
CH024-D7-C-16S_S170_L001_R1_001,CH024,10279.0,63784.0,74063.0
CH024-D7-C-16S_S170_L001_R2_001,CH024,17809.0,56254.0,74063.0
CH024-D7-S-16S_S169_L001_R1_001,CH024,13717.0,99939.0,113656.0
CH024-D7-S-16S_S169_L001_R2_001,CH024,24824.0,88832.0,113656.0
CH025-Ad-Air-16S_S207_L001_R1_001,CH025,9597.0,67196.0,76793.0
CH025-Ad-Air-16S_S207_L001_R2_001,CH025,15598.0,61195.0,76793.0
CH025-Ad-C-16S_S206_L001_R1_001,CH025,16143.0,152516.0,168659.0
CH025-Ad-C-16S_S206_L001_R2_001,CH025,30097.0,138562.0,168659.0
CH025-Ad-S-16S_S205_L001_R1_001,CH025,13048.0,112108.0,125156.0
CH025-Ad-S-16S_S205_L001_R2_001,CH025,24893.0,100263.0,125156.0
CH025-D0-Post-C-16S_S212_L001_R1_001,CH025,13508.0,124952.0,138460.0
CH025-D0-Post-C-16S_S212_L001_R2_001,CH025,25290.0,113170.0,138460.0
CH025-D0-Post-S-16S_S211_L001_R1_001,CH025,9980.0,79570.0,89550.0
CH025-D0-Post-S-16S_S211_L001_R2_001,CH025,17711.0,71839.0,89550.0
CH025-D0-Pre-C-16S_S209_L001_R1_001,CH025,13008.0,120682.0,133690.0
CH025-D0-Pre-C-16S_S209_L001_R2_001,CH025,25166.0,108524.0,133690.0
CH025-D0-Pre-Chlor-16S_S210_L001_R1_001,CH025,10176.0,82702.0,92878.0
CH025-D0-Pre-Chlor-16S_S210_L001_R2_001,CH025,17784.0,75094.0,92878.0
CH025-D0-Pre-S-16S_S208_L001_R1_001,CH025,10856.0,88591.0,99447.0
CH025-D0-Pre-S-16S_S208_L001_R2_001,CH025,21053.0,78394.0,99447.0
CH025-D1-C-16S_S214_L001_R1_001,CH025,12828.0,114911.0,127739.0
CH025-D1-C-16S_S214_L001_R2_001,CH025,22878.0,104861.0,127739.0
CH025-D1-S-16S_S213_L001_R1_001,CH025,9829.0,97678.0,107507.0
CH025-D1-S-16S_S213_L001_R2_001,CH025,18787.0,88720.0,107507.0
CH025-D14-C-16S_S220_L001_R1_001,CH025,9327.0,51321.0,60648.0
CH025-D14-C-16S_S220_L001_R2_001,CH025,16489.0,44159.0,60648.0
CH025-D14-S-16S_S219_L001_R1_001,CH025,9599.0,60361.0,69960.0
CH025-D14-S-16S_S219_L001_R2_001,CH025,16888.0,53072.0,69960.0
CH025-D21-Air-16S_S223_L001_R1_001,CH025,7673.0,85517.0,93190.0
CH025-D21-Air-16S_S223_L001_R2_001,CH025,15988.0,77202.0,93190.0
CH025-D21-C-16S_S222_L001_R1_001,CH025,11125.0,84655.0,95780.0
CH025-D21-C-16S_S222_L001_R2_001,CH025,18724.0,77056.0,95780.0
CH025-D21-S-16S_S221_L001_R1_001,CH025,16853.0,229253.0,246106.0
CH025-D21-S-16S_S221_L001_R2_001,CH025,37168.0,208938.0,246106.0
CH025-D28-C-16S_S225_L001_R1_001,CH025,9814.0,99755.0,109569.0
CH025-D28-C-16S_S225_L001_R2_001,CH025,18763.0,90806.0,109569.0
CH025-D28-S-16S_S224_L001_R1_001,CH025,10427.0,102530.0,112957.0
CH025-D28-S-16S_S224_L001_R2_001,CH025,20999.0,91958.0,112957.0
CH025-D3-C-16S_S216_L001_R1_001,CH025,8568.0,47760.0,56328.0
CH025-D3-C-16S_S216_L001_R2_001,CH025,14293.0,42035.0,56328.0
CH025-D3-S-16S_S215_L001_R1_001,CH025,8260.0,53829.0,62089.0
CH025-D3-S-16S_S215_L001_R2_001,CH025,14736.0,47353.0,62089.0
CH025-D35-C-16S_S227_L001_R1_001,CH025,10077.0,88062.0,98139.0
CH025-D35-C-16S_S227_L001_R2_001,CH025,19542.0,78597.0,98139.0
CH025-D35-S-16S_S226_L001_R1_001,CH025,22159.0,256710.0,278869.0
CH025-D35-S-16S_S226_L001_R2_001,CH025,45584.0,233285.0,278869.0
CH025-D42-C-16S_S155_L001_R1_001,CH025,10391.0,43980.0,54371.0
CH025-D42-C-16S_S155_L001_R2_001,CH025,16646.0,37725.0,54371.0
CH025-D42-S-16S_S228_L001_R1_001,CH025,8751.0,99133.0,107884.0
CH025-D42-S-16S_S228_L001_R2_001,CH025,18743.0,89141.0,107884.0
CH025-D7-C-16S_S218_L001_R1_001,CH025,13422.0,127656.0,141078.0
CH025-D7-C-16S_S218_L001_R2_001,CH025,26130.0,114948.0,141078.0
CH025-D7-S-16S_S217_L001_R1_001,CH025,7041.0,69871.0,76912.0
CH025-D7-S-16S_S217_L001_R2_001,CH025,14708.0,62204.0,76912.0
Chlor1-16S_S89_L001_R1_001,Chlor,5152.0,35843.0,40995.0
Chlor1-16S_S89_L001_R2_001,Chlor,9512.0,31483.0,40995.0
Chlor1b-16S_S220_L001_R1_001,Chlor,10096.0,108815.0,118911.0
Chlor1b-16S_S220_L001_R2_001,Chlor,21367.0,97544.0,118911.0
Chlor2-16S_S90_L001_R1_001,Chlor,5945.0,41488.0,47433.0
Chlor2-16S_S90_L001_R2_001,Chlor,10385.0,37048.0,47433.0
Chlor2b-16S_S221_L001_R1_001,Chlor,8198.0,70877.0,79075.0
Chlor2b-16S_S221_L001_R2_001,Chlor,15641.0,63434.0,79075.0
Chlor3-16S_S91_L001_R1_001,Chlor,8276.0,65146.0,73422.0
Chlor3-16S_S91_L001_R2_001,Chlor,14540.0,58882.0,73422.0
Chlor3b-16S_S222_L001_R1_001,Chlor,11183.0,117485.0,128668.0
Chlor3b-16S_S222_L001_R2_001,Chlor,26462.0,102206.0,128668.0
CH1KitCtrl1-16S_S216_L001_R1_001,Kit,8406.0,137544.0,145950.0
CH1KitCtrl1-16S_S216_L001_R2_001,Kit,22790.0,123160.0,145950.0
CH2KitCtrl1-16S_S217_L001_R1_001,Kit,9332.0,79791.0,89123.0
CH2KitCtrl1-16S_S217_L001_R2_001,Kit,17831.0,71292.0,89123.0
CH2KitCtrl2-16S_S218_L001_R1_001,Kit,10853.0,111487.0,122340.0
CH2KitCtrl2-16S_S218_L001_R2_001,Kit,23477.0,98863.0,122340.0
CH3KitCtrl1-16S_S219_L001_R1_001,Kit,13869.0,147188.0,161057.0
CH3KitCtrl1-16S_S219_L001_R2_001,Kit,30173.0,130884.0,161057.0
CH4-Kit-Ctrl-16S_S23_L001_R1_001,Kit,6615.0,61982.0,68597.0
CH4-Kit-Ctrl-16S_S23_L001_R2_001,Kit,12622.0,55975.0,68597.0
CH5-Kit-Ctrl-16S_S24_L001_R1_001,Kit,9473.0,66242.0,75715.0
CH5-Kit-Ctrl-16S_S24_L001_R2_001,Kit,17607.0,58108.0,75715.0
CH5b-Kit-Ctrl-16S_S26_L001_R1_001,Kit,7792.0,72296.0,80088.0
CH5b-Kit-Ctrl-16S_S26_L001_R2_001,Kit,14074.0,66014.0,80088.0
CH6-Kit-Ctrl-16S_S80_L001_R1_001,Kit,7737.0,59921.0,67658.0
CH6-Kit-Ctrl-16S_S80_L001_R2_001,Kit,12119.0,55539.0,67658.0
Kit1-16S_S92_L001_R1_001,Kit,7802.0,54766.0,62568.0
Kit1-16S_S92_L001_R2_001,Kit,12587.0,49981.0,62568.0
Kit2-16S_S93_L001_R1_001,Kit,6421.0,43619.0,50040.0
Kit2-16S_S93_L001_R2_001,Kit,11593.0,38447.0,50040.0
